踝部脓肿,5385.38,3793.04,2
全肺泡性肺气肿,5385.50,3687.70,1
动脉破裂,5385.77,3666.94,2
十二指肠淤积,5396.99,3807.70,1
颞上枝静脉阻塞,5398.29,4170.86,2
身体肌腱和肌肉损伤 NOS,5398.37,3074.61,1
大脑神经胶质细胞瘤病 (C71.-),5399.04,3961.27,2
胃肠道毛细血管扩张症,5399.83,3726.93,1
庚型肝炎,5401.57,3574.37,1
结核性肺炎经证实（+）,5404.24,3684.69,1
韦格纳肉芽肿病,5409.13,4233.60,1
迷路出血,5410.04,4043.31,1
二尖瓣、主动脉瓣、三尖瓣合并疾患,5412.08,3814.98,1
手术后吸收障碍性骨质疏松,5415.38,3826.42,1
皮真菌病,5418.62,2952.74,1
角膜烧伤,5422.13,2808.53,3
尿道恶性肿瘤,5422.30,3474.21,2
其他非创伤性颅内出血,5423.54,3112.67,1
幼年型全身性关节炎[斯蒂尔氏病],5424.24,4320.67,1
生育问题,5424.75,2686.35,1
自体过敏性皮炎(自体过敏性湿疹),5425.94,3298.15,2
阴道结石,5432.57,3612.81,2
重度酒精中毒,5436.69,3571.31,1
早老性痴呆,5437.75,4041.28,1
肩峰突骨折,5439.70,3640.07,1
老年性衰弱,5440.42,4036.59,1
大便松散,5446.12,4373.64,1
职业性治疗和职业性康复 NEC,5452.00,4706.21,1
视网膜动脉硬化,5452.25,3453.51,1
脾炎性假瘤,5455.12,3874.19,1
头颈肌挛缩,5456.41,3839.81,2
血栓性微血管病,5459.85,3834.30,2
慢性浅表性胃窦炎,5461.98,3638.40,3
产后心肌病,5466.74,4876.48,1
特指瘙痒症,5466.89,3953.27,1
特发性贫血,5467.48,3983.79,1
包裹性脓胸,5473.11,3660.21,1
妊娠合并肝硬化,5475.74,2544.37,1
烧伤、腐蚀伤和冻伤后遗症,5476.96,3598.92,1
肢体僵硬,5478.30,3089.21,1
1型糖尿病性足病,5480.47,3615.34,1
异位妊娠后出血,5483.58,3487.08,1
开放性内踝骨折,5484.36,2945.87,1
霍奇[何杰]金氏病 NOS (C81.9),5484.71,3721.52,1
先天性耳前囊肿,5497.88,3156.29,2
肘部肌腱炎,5497.97,3961.06,1
桡骨头骨软骨病,5499.94,3932.42,1
舌疾患,5502.54,3542.11,1
口干 NOS,5505.26,3995.14,1
创伤性三角肌断裂,5505.56,3535.08,1
后天性无晶体,5509.91,3389.76,1
功能性腹痛,5513.88,3240.67,2
骨软骨瘤病综合征,5514.48,3822.01,1
症状性炎性肌病,5521.83,3732.48,1
脑膜炎球菌性结膜炎,5522.01,3539.77,2
眼睑睫毛脱落,5533.08,3588.94,2
下肢神经纤维瘤,5535.74,3709.28,1
松果体动态未定肿瘤,5539.38,2826.64,1
射精管囊肿,5539.99,4040.75,1
口面运动障碍,5541.87,3521.94,1
慢性骨膜炎,5543.60,3262.99,3
用跳下或躺倒在移动物体前的方式故意自害,5545.83,3245.07,2
节段性肺炎,5546.45,4852.86,1
手术后肛门括约肌失禁,5547.97,3550.82,2
阴囊内肿瘤种植,5552.47,4819.21,1
未特指的孕产妇高血压,5564.10,0.00,1
高脂异常综合征,5564.66,3793.08,1
延迟性和继发性产后出血,5565.39,3019.85,1
为妊娠合并子宫肌瘤给予的孕产妇医疗,5568.10,2822.31,1
肌肉损伤,5575.95,3099.98,2
哮喘持续状态,5576.51,3737.02,1
皮肤良性肿瘤,5576.58,3595.49,1
淀粉样变肝损害,5578.52,4187.50,1
雷电击伤,5587.04,3845.46,2
妊娠并发心律失常,5592.59,774.65,2
急性戊型病毒性肝炎,5597.25,2823.50,1
食管出血,5597.45,3323.03,2
子宫颈潴留囊肿,5599.41,4274.86,1
纤维结缔组织炎,5603.08,3096.85,1
面部表浅异物,5603.87,3839.38,1
急性浆液性中耳炎,5604.68,3349.67,2
药物和药剂引起全身性皮疹,5605.25,3604.78,1
胆总管阻塞,5606.83,4341.47,1
皮肤病（日晒伤病）,5617.41,4226.40,3
先天性耳前瘘,5623.96,3561.47,1
惊恐发作,5630.53,3220.62,1
血管继发性恶性肿瘤,5631.28,4274.78,1
周围循环衰竭 NOS,5633.04,4519.09,1
眼结膜脱垂,5633.27,3227.12,1
眼坏死型色素膜炎,5636.82,2377.95,1
神经内分泌癌,5638.67,3545.46,2
眼和眶损伤,5639.80,3670.88,2
肋骨结核,5639.81,3815.42,1
颅内积气,5643.74,3906.98,1
中毒性贫血,5645.09,3616.89,1
手软组织异物残留,5650.51,3669.51,1
阑尾缺如,5656.04,3571.98,1
胃粘连,5656.21,3282.46,1
腓浅神经卡压,5657.93,3857.01,1
肌内脂肪瘤,5658.04,2225.29,4
耳(外)囊肿,5665.16,3712.54,1
糖尿病性肠病,5665.71,4026.40,1
回盲部息肉,5669.71,3465.12,1
横纹肌肉瘤伴神经节分化,5670.87,3316.33,1
非霍奇[何杰]金氏型恶性淋巴瘤 (C85.9),5671.34,3976.61,1
感染性心内膜炎,5672.37,3862.77,1
耳(外)蜂窝织炎,5674.66,2816.80,1
角膜营养不良,5675.57,3062.38,2
感觉性周围神经病,5676.63,4003.28,1
胸膜肥厚,5677.78,3732.29,1
交替性外斜视,5679.26,2369.98,1
粘液表皮样瘤,5682.95,3528.69,1
溶血-尿毒症性综合征,5692.49,3533.59,1
牙弓关系异常,5696.87,4063.18,2
肠痈病,5702.53,3468.28,1
四肢皮脂腺囊肿,5703.61,3668.79,1
外阴发育不良,5703.96,3650.70,1
肾上腺周围恶性肿瘤,5706.35,4317.05,1
苔癣,5707.96,3464.56,1
颈和躯干损伤后遗症,5709.45,4703.40,1
踝和足烧伤,5711.93,3246.55,2
创伤性大脑内出血,5712.80,4207.96,1
眼睑黑变病,5716.84,3433.16,2
老年性核性白内障,5718.59,3293.51,2
半身水肿,5720.70,3839.75,1
扁桃体腺样体肥大,5723.15,3352.12,1
脓毒性皮炎,5730.78,4680.16,2
月经过多,5731.78,2161.61,3
手爪形,5734.18,3195.89,1
恶性贫血[比尔默氏病],5737.53,3188.83,1
慢性囊性胰腺炎,5739.15,4401.93,2
咽部血管瘤 (M91200/0),5745.98,3527.60,1
下叶，支气管或肺的恶性肿瘤,5750.00,3888.00,2
膀胱颈梗阻[马里恩氏病],5750.58,4282.75,1
慢性淋病性尿道炎,5750.84,4420.50,1
紫斑病,5754.46,4059.86,1
髋结核性滑膜炎,5754.68,3849.43,1
1型糖尿病性周围神经病,5756.53,3629.96,1
肛门异物,5760.09,1976.56,2
麻疹后中耳炎,5764.58,4305.06,2
糖耐量异常,5766.55,3827.13,1
弓形病脑炎,5775.82,4541.58,2
眼烧伤伴导致眼球破裂和破坏,5778.11,4278.90,1
供皮区感染(溃疡),5781.49,3981.26,1
脊髓炎后遗症,5788.99,4560.41,3
周围神经系统特指疾患,5793.21,4398.71,1
膝髌韧带裂(扭)伤,5795.10,3453.66,1
缺锌性贫血,5799.02,4073.21,1
涎腺恶性肿瘤,5800.28,4760.80,2
食管梗阻,5800.75,3034.97,3
神经纤维瘤病 (M95401/1),5804.19,3153.90,1
脾纤维化,5808.97,3930.47,1
肠麻痹,5809.32,3730.29,2
唇蜂窝织炎,5811.14,3623.67,1
胆囊坏疽,5811.66,3428.72,1
腮腺区肿物,5813.95,3879.19,2
产褥期发热,5816.63,1455.43,5
腰骶神经根炎,5822.53,4324.25,1
肝纤维化,5822.54,4148.07,1
面部恶性淋巴瘤,5826.15,3974.26,1
管状绒毛腺瘤 NOS,5827.58,4718.13,1
急性肺水肿,5830.16,4449.17,1
阴道异常产妇医疗,5838.26,2641.15,3
韧带钙化,5842.76,3607.38,2
肌皮神经损伤,5843.88,4331.01,1
结肠腺瘤恶变,5844.42,3911.56,1
单侧第一腕掌关节继发性关节病,5847.09,4629.08,1
结膜裂伤,5847.15,3696.96,3
复发性颈椎不完全性脱位,5848.08,4219.48,1
慢性气肿型支气管炎,5848.10,3757.59,2
身体神经损伤 NOS,5852.75,3604.28,1
淋巴样白血病 (M982，M9940-M9941，/3),5861.88,3552.30,1
胃肠道出血,5862.67,3663.64,2
分类于他处的疾病引起的心肌炎,5862.88,3458.59,1
血管破裂，操作中,5864.99,3929.25,1
热性荨麻疹,5868.77,3907.68,3
跖骨痛,5870.41,4004.52,1
血糖过多,5871.79,4443.35,1
子宫憩室,5880.13,3164.44,1
咽痛和胸痛,5881.54,4456.37,3
冠状血管扩张剂有害效应,5885.33,4348.24,1
手术后心力衰竭伴肺水肿,5889.94,4572.25,1
凝血酶原缺乏症,5890.23,4947.38,1
膈肌麻痹,5890.94,4617.34,1
麻木型麻风,5893.69,5001.31,1
宫颈白斑,5894.83,3593.02,1
中耳良性肿瘤,5898.60,3647.56,1
视网膜血管闭塞,5908.15,4007.21,2
肛管原位癌,5919.36,3489.97,2
肺动脉高压,5922.99,4473.90,1
肢体皮肤感染,5927.71,3997.84,4
视网膜营养障碍,5932.36,3736.07,1
创伤性蛛网膜下(腔)出血,5936.95,4483.20,1
淋巴管瘤 (M91700/0),5937.24,4825.63,1
视神经损伤,5942.76,3035.05,1
骨软骨炎 NOS,5945.73,4756.69,1
截瘫性不动综合征,5949.21,4588.03,2
牙龈化脓性肉芽肿,5949.44,3838.88,1
头部全秃,5950.81,4443.75,1
老年性莫加尼型白内障,5955.28,2192.62,1
慢性粟粒性肺结核,5959.05,3937.74,2
强迫状态,5961.20,3558.34,1
淋巴细胞性类白血病反应,5963.58,4697.37,1
口部外伤病,5970.86,3517.33,2
女性盆腔感染或炎症 NOS,5972.31,4107.78,1
残端综合征,5972.90,4498.03,1
心肌梗塞恢复期,5974.57,4552.47,2
放射性胃肠炎,5974.95,2598.19,4
短暂性完全性遗忘,5975.26,3937.48,1
开放性双踝骨折,5978.76,3942.84,1
肠造瘘术后功能障碍,5978.89,4315.15,1
恶性淋巴瘤性息肉病 (C83.8),5982.43,4267.53,1
舌鳞状上皮增生,5985.28,3557.90,1
诺沃克组病毒引起急性胃肠病,5985.60,4459.60,2
背部蜂窝织炎,5988.11,3094.51,3
部位不明确恶性肿瘤,5988.46,4140.66,1
前庭神经原炎,5998.42,3798.02,1
创伤性耳聋[第八颅(听或听力)神经损伤],5998.92,3736.15,1
营养性巨幼细胞性贫血,5999.59,4268.42,1
深层角膜炎,6003.14,3839.28,2
特发性高血压,6005.09,3825.80,2
面和颈近中囊肿,6005.24,4585.49,1
双胎死产,6008.98,2437.94,1
特指病原体急性支气管炎,6010.17,3735.62,3
开放性尺骨桡骨骨折,6011.52,3813.19,1
转子滑囊炎,6016.50,4287.02,1
食品类意外中毒,6020.35,3471.75,3
腰部脊柱和骨盆多发性骨折,6020.78,3934.96,1
慢性重型病毒性肝炎,6025.50,2522.09,2
肩胛间区开放性伤口,6025.60,3584.79,1
手术后食管炎,6030.68,4392.56,2
中性粒细胞减少,6030.81,3525.17,4
癣病,6034.31,3680.92,1
梗阻性脑积水,6035.62,4053.16,1
神经功能失调,6041.64,4150.57,2
影响尿酸代谢药物中毒,6043.53,4486.38,1
便闭病,6045.02,4689.15,1
腿挫伤,6047.26,3509.67,1
急性出血后贫血,6048.50,3791.41,1
原发性阅读性癫痫,6052.41,3813.55,1
上臂开放性伤口,6054.60,4525.80,1
肺结核瘤，痰镜检（-）,6057.05,3787.56,1
单侧肾发育不全,6059.36,3373.40,1
皮肤和皮下组织局部感染,6060.84,3814.92,1
分娩,6063.31,1719.77,4
腕和手水平手尺神经损伤,6064.33,3822.07,1
开放性鼻伤口,6069.57,5108.61,2
乳房纤维硬化,6071.03,3533.74,1
阴囊疖肿,6074.29,3455.35,1
近期的半月板撕裂,6084.53,3566.48,1
直肠套叠,6088.02,4202.58,1
粘液性囊腺癌,6092.27,3293.00,1
肺炎，由于吸入有毒气体,6098.16,4345.76,1
嵌顿性切口疝,6100.71,4389.97,1
中毒性肺炎,6109.76,3856.64,2
臂蜂窝织炎,6110.02,4254.49,3
老年性核性(硬性)白内障,6110.27,3220.46,1
耳和听力检查,6111.49,2762.48,1
急性乙型病毒性肝炎伴有丁型肝炎病毒感染，但不伴有肝昏迷,6117.33,3730.73,1
烧伤和腐蚀伤,6117.41,4411.57,1
废用性骨质疏松,6120.05,4825.40,1
房室结折返性心动过速,6121.70,4532.85,2
腰椎哆开性脱位,6125.05,3621.23,1
脑白质病,6131.66,4414.45,2
须部假毛囊炎,6134.50,3277.43,1
输卵管出血,6140.15,3421.28,1
皮肤肿瘤,6143.45,2474.66,1
内耳疾病,6144.74,3475.86,3
移植肾萎缩,6148.95,5041.19,1
阿斯珀综合征,6149.24,4956.66,1
髂窝脓肿,6151.74,4387.36,2
精神性多饮,6155.23,5055.04,1
精囊炎[前列腺精囊炎],6156.99,3760.65,4
药物接触性变应性皮炎,6158.01,3364.72,2
粘球杆菌败血症,6161.99,3635.12,1
慢性外阴炎,6162.82,3894.07,2
小肠节段性肠炎(十二指肠，回肠或空肠)[小肠克隆氏病],6167.44,4566.80,2
宫颈其他非炎性疾患,6170.19,4927.94,2
病毒性脑膜炎,6173.09,3855.74,1
扑炎痛[贝诺酯](消炎痛)中毒 (X40.952),6173.12,3157.82,1
颈部畸形,6179.15,4146.64,1
乳突脓肿,6185.48,3285.33,1
咽狭窄,6187.03,4262.63,1
脾功能亢进,6192.25,3826.37,1
大腿软组织疾患,6192.86,4119.92,1
下腔静脉综合征,6194.24,3154.92,1
斜方肌麻痹,6194.59,4581.73,1
特发性脊柱侧弯,6195.10,3825.00,1
在家中浴室被热水烫伤,6195.32,3359.26,2
头部内伤病（脑内血肿）,6197.30,4673.78,1
特指复发性抑郁障碍,6197.31,3334.21,1
面部二度烧伤,6198.54,4548.84,1
残胃溃疡,6199.72,4589.03,1
尿毒症性肺病,6201.10,3236.19,2
筛窦炎[沃尔克斯氏综合征],6208.05,3748.12,1
创伤后关节病 NOS,6208.82,4316.98,2
急性肾衰竭伴肾皮质坏死,6214.44,4055.94,1
其他晒伤,6215.57,4207.64,1
绝经期和围绝经期疾病,6223.81,4500.80,1
类风湿性关节炎伴多神经病,6224.93,4416.33,2
溃疡性鼻炎,6226.20,3515.31,4
流行性腮腺炎性胰腺炎,6228.93,4692.71,1
肩区筋膜炎,6231.29,4600.71,2
手术前恶性肿瘤化学治疗,6231.77,2408.45,1
耳部带状疱疹[亨特氏综合征],6241.01,4219.74,2
导(房)管内乳头状瘤,6247.27,3333.24,1
下背肌筋膜炎,6248.43,4542.16,2
肋骨扭伤和劳损,6253.50,4568.75,2
冠状动脉肌桥,6254.95,3268.82,1
腹膜继发恶性肿瘤,6263.40,4209.22,1
特指下泌尿道结石,6265.12,3923.03,1
牙痈病,6268.27,3234.10,2
开放性颅内出血,6275.99,4350.89,1
持续性蛋白尿 NOS,6277.61,3677.77,1
原发性肺结核，未提及细菌学或组织学的证实,6279.99,3908.34,2
软骨瘤 NOS (D16.-),6282.66,3351.38,1
急性阑尾炎穿孔伴局限性腹膜炎,6283.08,4453.32,1
手慢性化脓性骨髓炎,6283.74,4248.66,1
扁桃体结核,6283.84,3847.34,2
股动脉血栓形成,6284.08,3802.19,1
唇浅表损伤,6284.70,3963.53,1
先天性单纯红细胞再生障碍性贫血,6286.30,4793.14,1
肩区腱鞘脓肿,6286.89,4384.67,1
肩峰下滑囊炎,6288.44,3705.90,1
继发性肥大性骨关节病,6289.29,5156.57,1
肺炎链球菌性引起的支气管肺炎,6289.41,4186.72,4
低钠血症(低钠性、消耗性、稀释性),6292.64,4334.96,1
慢性淋巴细胞性白血病,6297.12,5031.59,2
急性心包炎,6298.15,4340.53,2
损毁肺(炎症性),6298.95,4534.93,1
气管、支气管和肺恶性肿瘤个人史,6306.65,4689.38,1
妊娠合并全血细胞减少,6312.38,3519.66,1
中毒性肝病伴急性肝炎,6318.73,4467.76,1
产褥期泌尿系感染,6329.01,4139.64,1
肺结核病伴淋巴结结节病,6333.99,5204.29,2
眼眶囊肿,6338.96,3771.36,2
腰椎和骨盆特指部位骨折,6339.00,3523.31,1
静脉炎和血栓静脉炎,6339.53,4046.60,1
腕和手水平的拇指长屈肌和肌腱损伤,6340.70,3553.00,1
踝感染性滑囊炎,6345.12,4519.28,1
前极白内障,6345.12,4844.35,1
前臂多处损伤,6345.89,3234.11,2
原发性肌肉萎缩,6347.38,5270.74,1
胸腹瘘,6348.05,4025.79,1
头部、躯干、肢体Ⅲ度烧伤,6354.04,4790.09,2
绝经期出血,6354.94,3797.61,2
大腿软组织异物残留,6355.87,3198.78,1
痛风性滑囊炎,6363.61,4608.48,2
脱髓鞘性白质脑病,6364.24,4631.57,1
上肢静脉曲张,6364.58,3269.97,2
手挤压伤,6369.40,3049.64,2
臀部异物,6369.41,4200.02,1
胸椎关节强硬,6369.75,4718.67,1
石淋病,6373.07,3205.93,3
原位黑(色素)瘤 (M87200/2),6373.82,3820.54,1
不完全流产,6373.99,2877.44,4
心脏术后低心排综合征,6381.53,4581.38,2
多胎剖宫分娩,6390.36,2620.55,1
精囊周围炎,6396.27,4909.42,1
慢性化脓性支气管炎,6403.00,4333.82,2
癫痫大发作持续状态,6407.09,5269.56,1
腕骨[金伯克]骨软骨病(幼年型),6413.62,4805.05,1
躁狂型分裂情感性障碍,6415.42,4621.90,2
杓状会厌褶、喉面原位癌,6416.33,4545.52,1
口面部颈部外伤病,6416.74,3898.99,2
诺如病毒引起急性胃肠病,6421.43,3653.09,6
子宫全切除个人史,6422.61,4125.85,2
手纤维瘤病,6423.52,3420.76,2
主动脉窦动脉瘤,6427.57,4988.77,1
产褥期乳腺脓肿,6431.84,3872.85,1
特指部位子宫良性肿瘤,6434.13,3893.45,1
皮肌炎性肺间质纤维化,6436.67,4943.64,1
妊娠合并胆囊炎,6447.53,3718.14,2
期外收缩性心律不齐,6448.45,5060.39,1
扁桃腺炎,6448.68,4259.17,3
链球菌性咽炎,6450.15,2827.70,1
咽部水肿,6454.08,5030.50,1
髋关节病理性脱位,6459.61,4516.51,3
下颌骨囊性纤维性骨炎,6466.60,3844.99,1
趾开放性外伤累及肌腱,6467.40,4202.00,1
局限性多汗症,6469.01,4773.71,1
甲状旁腺良性肿瘤,6477.75,4540.56,1
急性粒细胞缺乏症,6480.72,4569.06,1
空回肠交界处血管扩张,6480.79,4711.42,3
前列腺肿瘤的特殊筛选检查,6486.93,4731.44,1
上肢脱位、扭伤和劳损后遗症,6491.13,5087.41,2
单侧睾丸未降,6497.24,4356.68,1
陈旧性面神经损伤,6497.52,4432.97,1
毛细血管扩张性环状紫瘢    	,6502.65,4289.94,1
外上髁炎,6503.55,4453.53,2
肺结核瘤，未提及细菌学或组织学的证实,6506.72,4880.57,2
二度烧伤,6509.99,2904.44,3
颞顶枕叶恶性肿瘤,6510.47,3564.04,1
结核性渗出性胸膜炎,6512.50,3220.18,1
淋巴上皮样淋巴瘤 (C84.3),6514.03,5111.21,1
眼球肿物,6514.14,4987.63,1
无性细胞瘤,6515.33,4548.49,1
睾丸血肿,6515.78,4362.75,1
胰岛素和口服降血糖(抗糖尿病)药有害效应	,6515.91,4892.58,1
桡骨头脱位,6520.80,5026.55,1
阿斯珀格综合征,6524.96,4534.89,1
真菌性食管炎,6525.19,4057.63,2
跖趾感染,6532.29,3802.27,3
原位癌,6535.31,4989.23,2
腕和手特指部位骨折,6545.63,5071.04,1
酒精性胃炎,6547.45,4403.99,3
骨盆伴下肢骨骨折,6550.28,4711.99,3
眼睑结石,6561.58,4894.86,1
眼前房出血,6562.70,3678.38,3
面单纯疱疹,6566.10,3729.68,4
上臂神经损伤,6576.13,5074.74,1
回肠造口维护,6580.94,3606.58,1
颈部恶性淋巴瘤,6582.99,4959.39,1
急性肾病 NOS,6585.22,3834.64,3
无尿,6590.58,4807.88,1
局灶性肺气肿,6596.70,5560.80,1
卵巢子宫内膜异位,6598.29,3817.48,1
胃和十二指肠疾病,6603.76,4534.93,1
类风湿性滑囊炎,6609.12,4597.64,1
机械性尿路梗阻,6613.13,4858.84,2
广泛转移性肿瘤,6614.17,4956.87,1
手术后扁桃体出血,6616.99,3299.75,2
股骨头置换术后状态,6617.67,4779.33,2
特指含硅[矽]粉尘肺尘埃沉着病,6621.21,4732.92,2
上肢、下肢伴肋骨骨折,6625.70,4465.54,2
惊厥,6627.90,5240.89,2
肺结核，未做细菌学和组织学检查,6630.86,4279.53,1
低热症,6643.56,5276.22,2
鼻挫伤,6643.72,3543.25,4
隐睾(症),6644.01,2972.68,3
陈旧性中耳炎,6644.38,4209.97,3
声带水肿,6644.96,4930.35,3
肾盂肿瘤,6647.82,4149.65,1
双相障碍Ⅱ型,6648.40,3688.29,2
流感性心肌炎，流行性感冒病毒未标明,6648.78,4566.91,2
急性鼓膜炎,6649.34,3185.86,4
疱疹样天疱疮,6658.71,5059.92,2
瘾疹病,6659.81,3935.32,2
手痛,6662.03,3907.61,2
脑外伤后尿崩症,6662.35,4977.43,2
尿道疾患 NOS,6663.10,4842.36,1
中心性视网膜动脉闭塞,6663.76,5028.43,1
前庭大腺恶性肿瘤,6667.99,4751.20,1
脾脏恶性淋巴瘤 (M95900/3),6670.46,2639.48,1
筋膜病,6677.40,3861.22,1
下肢单瘫,6678.19,5222.11,1
尾骨脱位,6680.91,4935.41,2
其他脑血管病,6681.57,4381.61,2
急性腋淋巴结炎,6684.25,3895.72,2
结肠造口术的维护,6693.54,4661.98,1
三叉神经麻痹,6695.50,5699.86,1
髌骨滑脱,6696.11,3629.84,1
股动脉狭窄,6699.86,5114.93,1
平滑肌肿瘤 NOS,6704.12,4430.59,1
肠结石,6708.40,3924.26,4
手蛇咬伤,6709.77,4469.72,3
腹部、下背和骨盆周围神经损伤,6717.17,4669.57,1
囊性膀胱炎,6720.06,3709.40,1
下腔静脉血栓形成,6722.00,4436.38,1
鼻翼肥大,6722.55,3695.99,1
尿道球腺炎,6729.14,4591.88,2
乳突疾患 NOS,6729.30,4270.50,1
结节性甲状腺肿伴甲状腺机能亢进,6737.24,4642.24,1
绕核性(板层间性)白内障,6737.56,4679.24,3
指骨开放性骨折,6737.98,4382.40,2
颅内脓肿,6738.17,4139.92,2
腕和手水平特指手指内在肌和肌腱损伤,6740.14,3339.44,1
肠病毒疹热,6741.66,3968.27,1
糖代谢紊乱,6746.80,5613.00,2
亚急性肝炎,6747.56,4542.27,2
癌肉瘤 NOS,6752.15,4346.51,1
外痔伴特指并发症,6757.28,4670.26,1
硬膜下囊肿,6759.72,3739.05,2
特指部位的陈旧性结核,6761.93,4163.93,1
扁桃体继发恶性肿瘤,6764.50,5356.23,1
低钙性白内障，于甲状旁腺机能减退,6765.30,4938.31,2
扁桃体窝恶性肿瘤,6769.43,4890.72,1
肩关节半脱位,6775.05,3786.57,2
奇怪和令人费解行为,6779.18,3676.89,1
子宫内膜间质结节,6787.43,4464.59,1
开放性多处头部损伤,6798.04,4288.43,2
结膜息肉,6798.52,4332.02,2
子宫颈妊娠,6805.05,4150.13,2
成人骨软化症,6805.70,4767.06,1
眼部痛,6814.17,4048.32,3
异位妊娠后腹腔内出血,6814.81,3463.72,1
躯干恶性黑色素瘤,6821.83,4224.16,1
牙龈溃疡,6822.86,4891.35,2
开放性桡骨上端骨折,6823.69,2379.91,2
甲状腺C细胞增生,6827.95,4359.63,2
骨折固定术后骨缺血坏死,6829.82,4145.00,2
淋巴细胞增多症,6834.56,4475.48,1
尺神经损伤 NOS,6840.18,4972.26,2
牙骨质增生,6843.27,4043.03,2
结肠造口术后狭窄,6844.98,4792.16,2
多发性骨折 NOS,6851.36,4837.92,2
肛门直肠瘘,6851.75,3679.42,3
臀皮肤感染,6852.22,4595.96,2
脂膜炎,6857.29,4234.85,1
念珠状发,6865.39,5675.03,1
会阴部软组织感染,6867.20,4186.62,4
疖肿病(多发性疖肿病),6869.71,4732.79,2
腕管综合征(正中神经腕管压迫症),6871.11,4501.16,3
直肠皮赘,6880.46,4218.70,1
滤泡性[结节性]非霍奇金淋巴瘤 (M969，/3),6880.97,4455.82,1
髋关节结核,6885.14,3990.47,1
特指继发性高血压,6885.64,5365.74,2
具有人工眼,6886.01,4643.09,1
卒腹痛病,6886.74,3991.02,2
颈部挫伤 NOS,6886.93,4174.14,1
齿状突骨质增生,6889.54,5048.44,2
大肠恶性肿瘤,6896.78,4796.80,1
心因性呕吐,6898.18,4600.95,3
急性外耳炎，非感染性,6902.63,4397.94,3
脾机能亢进,6903.86,5012.47,1
喉脓肿,6904.20,3928.30,2
肾小球肾病 NOS,6906.31,5070.27,1
回盲瓣良性肿瘤,6908.65,3508.98,1
产褥期外阴静脉曲张,6912.64,4688.90,1
角膜穿孔,6917.07,3553.13,1
不寐病,6921.94,4944.35,1
松果体良性肿瘤,6922.16,3207.67,1
气球细胞痣,6926.11,3066.10,1
非淋球菌性尿道炎,6926.80,4414.25,5
小肠结肠耶尔森菌性小肠炎,6938.39,4926.66,1
口腔开放性伤口,6938.41,4816.48,1
腹主动脉扩张,6939.24,1876.68,1
食管继发恶性肿瘤,6945.29,3743.45,2
尺神经麻痹,6945.82,5391.46,1
支气管闭锁,6950.33,5792.70,2
糖尿病性大疱病,6954.57,5172.95,1
迁延性肺炎,6955.11,5326.11,1
肘关节和韧带脱位、扭伤和劳损,6957.96,3878.11,3
急性非感染性结肠炎,6959.15,5137.78,2
前列腺损伤,6962.57,5441.01,1
矾土肺(肺的),6965.52,4958.86,3
前庭大腺疾患 NOS,6967.16,4232.05,2
不完全性自然流产,6969.29,2865.51,5
尺骨头骨折,6971.97,4644.57,2
子宫损伤,6976.60,4091.60,1
腹腔妊娠,6977.02,3449.36,2
额挫伤,6978.45,4502.39,2
直肠平滑肌瘤,6989.08,5154.62,1
子宫内异物,6993.12,3932.90,4
脑外伤后神经官能症性反应,6998.78,5560.86,1
尿道损伤伴狭窄,6999.56,4776.39,1
眼眶急性炎症,7000.49,4217.91,2
外伤后腕舟骨骨质疏松及萎缩,7001.74,4727.87,2
眼睑炎和睑板囊肿,7002.78,3787.39,2
前胸壁痛,7010.67,5299.38,3
霉菌性泌尿道感染,7015.10,4783.69,2
眼恶性肿瘤,7016.85,3768.13,2
椎基底动脉硬化,7018.65,4941.38,3
急性化脓性淋巴结炎,7021.35,4681.46,2
亚急性心肌梗死,7021.68,5524.41,1
面部萎缩,7031.36,2938.48,2
脑外伤神经症性反应,7031.61,4188.05,3
眼睑裂伤伴泪小管断裂,7035.94,4406.51,3
其他水囊肿,7036.67,5092.05,2
肠搭桥术和吻合术状态,7038.19,4006.39,1
阴道后壁脱垂(直肠膨出),7040.20,4771.19,2
结核性肺炎，痰镜检（+）,7041.17,4090.52,2
头部恶性肿瘤,7041.82,5217.47,1
共同性斜视,7042.10,2418.39,3
后纵隔恶性肿瘤,7047.32,4479.85,1
肌无力综合征伴甲状腺机能亢进,7048.91,5016.83,1
神经性聋[感音性聋],7051.84,5632.30,2
类风湿性肘关节关节炎,7054.30,5405.76,1
急性黄疸型病毒性肝炎,7062.98,2761.26,1
皮肤感染性窦道,7067.34,4124.42,4
郁滞肝,7075.36,5381.00,2
淋巴上皮样淋巴瘤,7081.21,3695.27,1
脾恶性肿瘤,7084.03,3698.85,1
胃肠型食物中毒,7086.09,4587.39,3
腓骨肿物,7087.97,5255.35,1
膝部血肿,7089.47,5571.23,1
前庭大腺肥大,7089.74,3856.17,3
前臂腱鞘脓肿,7090.44,5614.17,1
根尖周肉芽肿,7091.90,4624.26,3
三体性21，减数分裂不分离,7093.00,5225.27,2
腹膜疾患 NOS,7097.26,4692.40,2
弥漫性非霍奇金淋巴瘤,7098.46,4593.69,1
结节性脉管炎,7099.34,5315.67,2
近视(假性),7100.12,4285.04,1
咽结膜热,7101.04,5415.16,1
慢性肾炎综合征，弥漫性新月形肾小球肾炎	,7104.76,4071.12,1
药物过敏性接触性皮炎,7106.11,4350.22,3
地方性甲状腺肿,7107.45,3944.06,1
眼睑交界恶性肿瘤,7112.50,5114.92,1
